film_screening,film_creator,film_title,film_duration_human,film_filename,film_vimeo,film_url
22:35,People Like Us (Vicki Bennett),It&#8217;s Magic (2011),2′,People-Like-Us_The-Magical-Misery-Tour_Magic_2011.mp4,https://player.vimeo.com/video/129115704,http://ubuvideo.memoryoftheworld.org/People-Like-Us_The-Magical-Misery-Tour_Magic_2011.mp4
22:37,Ivko Šešić,,9′,Sesic-Ivko_Krik_1978.mp4,https://player.vimeo.com/video/131733495,http://ubuvideo.memoryoftheworld.org/Sesic-Ivko_Krik_1978.mp4
22:47,Sterling Ruby,Ruby in Temper Tantrum / Intimate Death Magician (2003),11′,Ruby-Sterling_TAMPER-TANTRUM_INANIMATE-DEATH-MAGICIAN-2005.m4v,https://player.vimeo.com/video/233052385,http://ubuvideo.memoryoftheworld.org/Ruby-Sterling_TAMPER-TANTRUM_INANIMATE-DEATH-MAGICIAN-2005.m4v
22:58,Rirkrit Tiravanija,Last Sunset of the 20th Century (1999),1′,Tiravanija-Rirkrit_1999_Last-Sunset-of-the-20th-Century.mp4,https://player.vimeo.com/video/236629907,http://ubuvideo.memoryoftheworld.org/Tiravanija-Rirkrit_1999_Last-Sunset-of-the-20th-Century.mp4
23:00,People Like Us,We Are Not Amused (2013),2′,Vicki-Bennett_We-Are-Not-Amused_2013.mp4,https://player.vimeo.com/video/135114767,http://ubuvideo.memoryoftheworld.org/Vicki-Bennett_We-Are-Not-Amused_2013.mp4
23:03,Chris Habib,Panic in Needle Park (2013),5′,habib_chris_panic-in-needle-park_2013.iphone.m4v,https://player.vimeo.com/video/125947334,http://ubuvideo.memoryoftheworld.org/habib_chris_panic-in-needle-park_2013.iphone.m4v
23:08,Irene Moon,,6′,Moon-Irene_Insectavore_1997.mp4,https://player.vimeo.com/video/128596216,http://ubuvideo.memoryoftheworld.org/Moon-Irene_Insectavore_1997.mp4
23:14,Spalding Gray,Thirty Second Spots: TV Commercials for Arists - Spalding Gray (1982-83),37″,Logue-Joan_GraySpotTitle.mp4,https://player.vimeo.com/video/127785702,http://ubuvideo.memoryoftheworld.org/Logue-Joan_GraySpotTitle.mp4
23:15,Sam Taylor-Wood,Pietà  (2001),2′,Taylor-Wood-Sam_Pieta_2001.mp4,https://player.vimeo.com/video/131793088,http://ubuvideo.memoryoftheworld.org/Taylor-Wood-Sam_Pieta_2001.mp4
23:17,Kurt Kren,1965 - 10-65 Selbstverstummelung,5′,Kren-Kurt_1965_10-65_Selbstverstummelung.mp4,https://player.vimeo.com/video/126884747,http://ubuvideo.memoryoftheworld.org/Kren-Kurt_1965_10-65_Selbstverstummelung.mp4
23:22,Rirkrit Tiravanija,Untitled 1981 (Experimental Film No. 2) (1981),2′,Tiravanija-Rirkrit_1981_untitled-1981-experimental-film-no-2_a.mp4,https://player.vimeo.com/video/236630480,http://ubuvideo.memoryoftheworld.org/Tiravanija-Rirkrit_1981_untitled-1981-experimental-film-no-2_a.mp4
23:25,,,9′,Mangolte-Babette_Calico-Mingling_1973.m4v,,http://ubuvideo.memoryoftheworld.org/Mangolte-Babette_Calico-Mingling_1973.m4v
23:35,Peter Rose,,4′,Rose-Peter_Sleeping-Woman.mp4,https://player.vimeo.com/video/129670566,http://ubuvideo.memoryoftheworld.org/Rose-Peter_Sleeping-Woman.mp4
23:40,David Hammons,In The Midnight Hour (2010) Directed by Ulysses Jenkins,6′,Hammons-David_InTheMidnightHour_2010_Ulysses-Jenkins.mp4,https://player.vimeo.com/video/160046325,http://ubuvideo.memoryoftheworld.org/Hammons-David_InTheMidnightHour_2010_Ulysses-Jenkins.mp4
23:47,Sturtevant,,10′,Sturtevant - Dark-Threat_Disc_3.mp4,https://player.vimeo.com/video/173204798,http://ubuvideo.memoryoftheworld.org/Sturtevant - Dark-Threat_Disc_3.mp4
23:57,Jen DeNike,,1′,DeNike-Jen_Flag Girls.mp4,https://player.vimeo.com/video/125305082,http://ubuvideo.memoryoftheworld.org/DeNike-Jen_Flag Girls.mp4
23:58,Serkan Ozkaya,"Pablo Picasso at Museum of Modern Art, 1998",4′,Ozkaya-Serkan_Picasso.mp4,https://player.vimeo.com/video/242866519,http://ubuvideo.memoryoftheworld.org/Ozkaya-Serkan_Picasso.mp4
00:03,Kurt Kren,1975 - 3175 Asyl (3175 Asylum),8′,Kren-Kurt_1975_31-75_Asyl.mp4,https://player.vimeo.com/video/126884920,http://ubuvideo.memoryoftheworld.org/Kren-Kurt_1975_31-75_Asyl.mp4
00:11,Rivane Neuenschwander,Pangaea&#8217;s Diaries (2008),4′,Neuenschwander-Rivane_PangaeasDiaries.mp4,https://player.vimeo.com/video/170115997,http://ubuvideo.memoryoftheworld.org/Neuenschwander-Rivane_PangaeasDiaries.mp4
00:15,Iannis Xenakis,NEG-ALE (1960),8′,Xenakis-Iannis_Kassovitz-Peter_Vasarely_1960.mp4,https://player.vimeo.com/video/132849584,http://ubuvideo.memoryoftheworld.org/Xenakis-Iannis_Kassovitz-Peter_Vasarely_1960.mp4
00:24,Mika Rottenberg,,3′,Rottenberg-Mika_Tropical-Breeze.mp4,https://player.vimeo.com/video/166464391,http://ubuvideo.memoryoftheworld.org/Rottenberg-Mika_Tropical-Breeze.mp4
00:27,Toshio Matsumoto,Mona Lisa (1973),3′,Toshio.Matsumoto.-.Experimental.film.works.-.2.4.-.Mona.Lisa.1973.mp4,https://player.vimeo.com/video/132250574,http://ubuvideo.memoryoftheworld.org/Toshio.Matsumoto.-.Experimental.film.works.-.2.4.-.Mona.Lisa.1973.mp4
00:30,William S. Burroughs,Towers Open Fire (1963),9′,Burroughs-William_Towers-Open-Fire.mp4,https://player.vimeo.com/video/123578079,http://ubuvideo.memoryoftheworld.org/Burroughs-William_Towers-Open-Fire.mp4
00:40,Frances Stark,Nothing is Enough  (2012),14′,Stark-Francis_Nothing-is-Enough_2012.mov,https://player.vimeo.com/video/141953497,http://ubuvideo.memoryoftheworld.org/Stark-Francis_Nothing-is-Enough_2012.mov
00:55,Ei Arakawa,Grand Openings (no date),14′,Arakawa-Ei_Films.mp4,https://player.vimeo.com/video/124212430,http://ubuvideo.memoryoftheworld.org/Arakawa-Ei_Films.mp4
01:10,Kurt Kren,1957 - 157 Versuch mit synthetischem Ton (Test) (Experiment with Synthetic Sound (Test),1′,Kren-Kurt_1957_1-57_Versuch-mit-synthetischem-ton.mp4,https://player.vimeo.com/video/126884596,http://ubuvideo.memoryoftheworld.org/Kren-Kurt_1957_1-57_Versuch-mit-synthetischem-ton.mp4
01:12,Fluxfilm Anthology,01: Nam June Paik - Zen For Film (1962-64),7′,fluxfilm_01_paik.mp4,https://player.vimeo.com/video/125005295,http://ubuvideo.memoryoftheworld.org/fluxfilm_01_paik.mp4
01:19,Cheryl Donegan,"Old, Temporary  (2005, 8 min, color, sound)",7′,Donegan-Cheryl_Oldtemp.mp4,https://player.vimeo.com/video/124222359,http://ubuvideo.memoryoftheworld.org/Donegan-Cheryl_Oldtemp.mp4
01:27,Jem Finer,Autodestruct (1998 & 2000),7′,Finer_Jem_Autodestruct_1998_and_2000.mp4,https://player.vimeo.com/video/125003510,http://ubuvideo.memoryoftheworld.org/Finer_Jem_Autodestruct_1998_and_2000.mp4
01:35,Raphael Montañez Ortíz,Ring Ring Rag Time (1996),6′,Ortiz-Raphael-Montanez_Raphael_Ring-Ring-Rag-Time_1996.m4v,https://player.vimeo.com/video/135108980,http://ubuvideo.memoryoftheworld.org/Ortiz-Raphael-Montanez_Raphael_Ring-Ring-Rag-Time_1996.m4v
01:42,Sue de Beer,Silver and Gold (2011),1′,De-Beer_Silver-and-Gold_2011.mp4,https://player.vimeo.com/video/124226955,http://ubuvideo.memoryoftheworld.org/De-Beer_Silver-and-Gold_2011.mp4
01:43,Chris Habib,Lunch On Kern (1997),1′,Visitor_lunch_on_kern_1997.mp4,https://player.vimeo.com/video/135114939,http://ubuvideo.memoryoftheworld.org/Visitor_lunch_on_kern_1997.mp4
01:44,Harry Dodge and Stanya Kahn,,6′,Dodge_Harry_and_Kahn_Stanya_Whacker_2005.mp4,https://player.vimeo.com/video/124377096,http://ubuvideo.memoryoftheworld.org/Dodge_Harry_and_Kahn_Stanya_Whacker_2005.mp4
01:51,Erkki Kurenniemi,Electronics in the World of Tomorrow (1964),4′,Kurenniemi-Erkki_Electronics-in-the-World-of-Tomorrow_1968.mp4,https://player.vimeo.com/video/126886309,http://ubuvideo.memoryoftheworld.org/Kurenniemi-Erkki_Electronics-in-the-World-of-Tomorrow_1968.mp4
01:56,Anna Molska,OWOW11 (2007),9′,Molska-Anna_OWOW-11_2007.mp4,https://player.vimeo.com/video/128557195,http://ubuvideo.memoryoftheworld.org/Molska-Anna_OWOW-11_2007.mp4
02:05,Ulysses Jenkins,ZGrass (1983),3′,Jenkins-Ulysses_ZGrass-1983.mp4,https://player.vimeo.com/video/237687438,http://ubuvideo.memoryoftheworld.org/Jenkins-Ulysses_ZGrass-1983.mp4
02:08,Kurt Kren,1967 - 1667 20. September,6′,Kren-Kurt_1967_16-67_20-September.mp4,https://player.vimeo.com/video/126884871,http://ubuvideo.memoryoftheworld.org/Kren-Kurt_1967_16-67_20-September.mp4
02:15,Len Lye,Particles in Space (1980),3′,Lye-Len_Particles-In-Space_1966.mp4,https://player.vimeo.com/video/127785840,http://ubuvideo.memoryoftheworld.org/Lye-Len_Particles-In-Space_1966.mp4
02:18,Bruce Baillie,All My Life (1966),2′,Baillie-Bruce_All-My-Life_1966.mp4,https://player.vimeo.com/video/122702580,http://ubuvideo.memoryoftheworld.org/Baillie-Bruce_All-My-Life_1966.mp4
02:21,Wangechi Mutu,Cutting (2004),5′,Mutu-Wangechi_Cutting.mp4,https://player.vimeo.com/video/237753589,http://ubuvideo.memoryoftheworld.org/Mutu-Wangechi_Cutting.mp4
02:27,Frances Stark,[THIS IS NOT EXACTLY A CAT VIDEO],10′,Stark-Frances_van_abbe_26_arlo.mp4,https://player.vimeo.com/video/131765460,http://ubuvideo.memoryoftheworld.org/Stark-Frances_van_abbe_26_arlo.mp4
02:37,Luc Moullet,Barres (1984),14′,Moullet-Luc_Barres_1984.mp4,https://player.vimeo.com/video/128598914,http://ubuvideo.memoryoftheworld.org/Moullet-Luc_Barres_1984.mp4
02:51,Willard Maas,The Geography of the Body (1943),7′,Maas_Willard_Geography-of-the-Body_1943.mp4,https://player.vimeo.com/video/121854015,http://ubuvideo.memoryoftheworld.org/Maas_Willard_Geography-of-the-Body_1943.mp4
02:58,Sean Snyder,"Compression/Propaganda (Department of Defense/Al-Qaeda), Video 2 (2007)",4′,Snyder-Sean_CompressionPropaganda2_2007.mp4,https://player.vimeo.com/video/131763965,http://ubuvideo.memoryoftheworld.org/Snyder-Sean_CompressionPropaganda2_2007.mp4
03:03,Leslie Thornton,,10′,Thornton_Leslie-Kansas.mp4,https://player.vimeo.com/video/132245776,http://ubuvideo.memoryoftheworld.org/Thornton_Leslie-Kansas.mp4
03:14,yann beauvais,Hezraelah,43″,Beauvais-Yann_Hezraelah_2006.mp4,https://player.vimeo.com/video/123452136,http://ubuvideo.memoryoftheworld.org/Beauvais-Yann_Hezraelah_2006.mp4
03:14,Salvador Dalí,Chien Andalou II,44″,Dali-Salvador_Ads_Chien-Andalou.mp4,https://player.vimeo.com/video/124374046,http://ubuvideo.memoryoftheworld.org/Dali-Salvador_Ads_Chien-Andalou.mp4
03:15,Jordan Wolfson,The Crisis (2004),2′,Wolfson-Jordan_The-Crisis_2004.mp4,https://player.vimeo.com/video/133040692,http://ubuvideo.memoryoftheworld.org/Wolfson-Jordan_The-Crisis_2004.mp4
03:18,Rirkrit Tiravanija,Elizabeth in Cadillac (1999),3′,Tiravanija-Rirkrit_1999_Elizabeth-in-Cadillac.mp4,https://player.vimeo.com/video/236629844,http://ubuvideo.memoryoftheworld.org/Tiravanija-Rirkrit_1999_Elizabeth-in-Cadillac.mp4
03:21,Leslie Thornton,,8′,Thornton_Leslie-Howard.mp4,https://player.vimeo.com/video/132245319,http://ubuvideo.memoryoftheworld.org/Thornton_Leslie-Howard.mp4
03:30,Robert Nelson,Oh Dem Watermelons (1965),10′,Nelson_Robert_Oh-Dem-Watermelons_1965.mp4,https://player.vimeo.com/video/128611875,http://ubuvideo.memoryoftheworld.org/Nelson_Robert_Oh-Dem-Watermelons_1965.mp4
03:41,Alejandra Salinas and Aeron Bergman,,3′,Salinas_Bergman_grace_boggs.m4v,https://player.vimeo.com/video/133344290,http://ubuvideo.memoryoftheworld.org/Salinas_Bergman_grace_boggs.m4v
03:44,Tessa Hughes-Freeland,Nymphomania (1993),8′,Cinema.of.Transgression-01-Tessa.Hughes.Freeland-1993-Nymphomania.mp4,https://player.vimeo.com/video/124056067,http://ubuvideo.memoryoftheworld.org/Cinema.of.Transgression-01-Tessa.Hughes.Freeland-1993-Nymphomania.mp4
03:53,John Baldessari,Baldessari Sings LeWitt (1972),13′,Baldessari-John_John_Baldessari_Sings_Sol_Lewitt_1972.mp4,https://player.vimeo.com/video/122703197,http://ubuvideo.memoryoftheworld.org/Baldessari-John_John_Baldessari_Sings_Sol_Lewitt_1972.mp4
04:06,People Like Us (Vicki Bennett),If You&#8217;d Like To See (1999),1′,People-Like-Us_Early-Films_Well-If-Youd-Like-To-See_1999.mp4,https://player.vimeo.com/video/129114309,http://ubuvideo.memoryoftheworld.org/People-Like-Us_Early-Films_Well-If-Youd-Like-To-See_1999.mp4
04:07,Jean-Luc Godard,Schick Commerical (1971),56″,Godard-Jean-Luc_Schick-Commercial_1971.mp4,https://player.vimeo.com/video/125829394,http://ubuvideo.memoryoftheworld.org/Godard-Jean-Luc_Schick-Commercial_1971.mp4
04:08,Bruce Nauman,Dance or Walk on the Perimeter of a Square (1967),8′,Nauman_Bruce_Dance-or-Exercise-on-the-Perimeter-of-a-Square_1968.m4v,https://player.vimeo.com/video/121825713,http://ubuvideo.memoryoftheworld.org/Nauman_Bruce_Dance-or-Exercise-on-the-Perimeter-of-a-Square_1968.m4v
04:17,Cheryl Donegan,Blood Sugar (2012),5′,Donegan-Cheryl_Blood-Sugar.m4v,https://player.vimeo.com/video/124216681,http://ubuvideo.memoryoftheworld.org/Donegan-Cheryl_Blood-Sugar.m4v
04:22,David Shrigley,New Friends (2006),60″,Shrigley-David_New-Friends-2006.mp4,https://player.vimeo.com/video/135112318,http://ubuvideo.memoryoftheworld.org/Shrigley-David_New-Friends-2006.mp4
04:23,Gary Hill,Mirror Road  (1976),6′,Hill-Gary_Mirror-Road_1976.mp4,https://player.vimeo.com/video/126872447,http://ubuvideo.memoryoftheworld.org/Hill-Gary_Mirror-Road_1976.mp4
04:30,Diana Thater,,11′,Thater-Diana_Untitled_Joe-and-Marc.mp4,https://player.vimeo.com/video/124047891,http://ubuvideo.memoryoftheworld.org/Thater-Diana_Untitled_Joe-and-Marc.mp4
04:41,Genesis P-Orridge,Weird Woman (State 1) (2003-2010),4′,Porridge-Genesis_Wierd-Woman_2003-2010.m4v,https://player.vimeo.com/video/129261126,http://ubuvideo.memoryoftheworld.org/Porridge-Genesis_Wierd-Woman_2003-2010.m4v
04:45,Kurt Kren,17-68 Grun-rot,2′,Kren-Kurt_1968_17-68_Grun-rot.mp4,https://player.vimeo.com/video/126884877,http://ubuvideo.memoryoftheworld.org/Kren-Kurt_1968_17-68_Grun-rot.mp4
04:48,William Kentridge,The Refusal of Time (Prologue) – Anti-Mercator (2011),9′,Kentridge-William_Refusal of-Time_Anti-Mercator 2011.mp4,https://player.vimeo.com/video/226226684,http://ubuvideo.memoryoftheworld.org/Kentridge-William_Refusal of-Time_Anti-Mercator 2011.mp4
04:58,Chris Habib,De-Reconstructed History (2012),3′,Visitor_de-reconstructed_history_2012.mp4,https://player.vimeo.com/video/135114823,http://ubuvideo.memoryoftheworld.org/Visitor_de-reconstructed_history_2012.mp4
05:02,Lis Rhodes,Dresden Dynamo,5′,Rhodes-Lis_Dresden_Dynamo_1971.mp4,https://player.vimeo.com/video/129607133,http://ubuvideo.memoryoftheworld.org/Rhodes-Lis_Dresden_Dynamo_1971.mp4
05:07,People Like Us (Vicki Bennett),Parade (2009),5′,Bennett-Vicki_Parade_2009.mp4,https://player.vimeo.com/video/123527362,http://ubuvideo.memoryoftheworld.org/Bennett-Vicki_Parade_2009.mp4
05:13,David Shrigley,The Flame (2007),1′,Shrigley-David_The-Flame-2007.mp4,https://player.vimeo.com/video/135112365,http://ubuvideo.memoryoftheworld.org/Shrigley-David_The-Flame-2007.mp4
05:14,Jake and Dinos Chapman,Sacrificial Mutilation & Death in Modern Art (1998),5′,Chapman_Sacrificial-Mutilation.m4v,https://player.vimeo.com/video/125182237,http://ubuvideo.memoryoftheworld.org/Chapman_Sacrificial-Mutilation.m4v
05:19,Otto Muehl,Wehrertüchtigung (1967),3′,Muehl_Wehrertuchtigung.mp4,https://player.vimeo.com/video/128599623,http://ubuvideo.memoryoftheworld.org/Muehl_Wehrertuchtigung.mp4
05:22,Marcel Broodthaers,Un Voyage en Mer du Nord (A Voyage on the North Sea) [1973-74],5′,Broodthaers-Marcel_AVoyageOnTheNorthSea_1974.mp4,https://player.vimeo.com/video/123576503,http://ubuvideo.memoryoftheworld.org/Broodthaers-Marcel_AVoyageOnTheNorthSea_1974.mp4
05:28,Georges Perec,Lectures pour tous 1967,10′,Perec-Georges_Lectures-pour-tous-1967.mp4,https://player.vimeo.com/video/135109881,http://ubuvideo.memoryoftheworld.org/Perec-Georges_Lectures-pour-tous-1967.mp4
05:38,Carly Mark,,1′,Mark-Carly_DID-I-REALLY-DIE.mp4,https://player.vimeo.com/video/190891588,http://ubuvideo.memoryoftheworld.org/Mark-Carly_DID-I-REALLY-DIE.mp4
05:39,Bonnie Camplin,Good Health (2003),2′,Camplin-Bonnie_Good-Health_1.mp4,https://player.vimeo.com/video/123581609,http://ubuvideo.memoryoftheworld.org/Camplin-Bonnie_Good-Health_1.mp4
05:42,Shana Moulton,The Mountain Where Everything is Upside Down (2008),4′,Moulton_Shana_The-Mountain-Where-Everything-is-Upside-Down_2008.mp4,https://player.vimeo.com/video/128598978,http://ubuvideo.memoryoftheworld.org/Moulton_Shana_The-Mountain-Where-Everything-is-Upside-Down_2008.mp4
05:47,Marcel Dzama,A Game of Chess (2011),14′,Dzama-Marcel_A-Game-of Chess_2011.mp4,https://player.vimeo.com/video/160087807,http://ubuvideo.memoryoftheworld.org/Dzama-Marcel_A-Game-of Chess_2011.mp4
06:01,Salvador Dalí,Robespierre,27″,Dali-Salvador_Ads_Robespierre.mp4,https://player.vimeo.com/video/124374074,http://ubuvideo.memoryoftheworld.org/Dali-Salvador_Ads_Robespierre.mp4
06:01,Philippe Parreno,Two Minutes Out of Time (2000),3′,Parreno_Philippe_Two_Minutes_Out_Of_Time.mp4,https://player.vimeo.com/video/129107826,http://ubuvideo.memoryoftheworld.org/Parreno_Philippe_Two_Minutes_Out_Of_Time.mp4
06:05,Kurt Kren,1967 - 1367 Sinus Beta,5′,Kren-Kurt_1967_13-67_Sinus-beta.mp4,https://player.vimeo.com/video/126884705,http://ubuvideo.memoryoftheworld.org/Kren-Kurt_1967_13-67_Sinus-beta.mp4
06:11,David Rimmer,Migration (1969),10′,Rimmer-David_Migration_1969.mp4,https://player.vimeo.com/video/129611956,http://ubuvideo.memoryoftheworld.org/Rimmer-David_Migration_1969.mp4
06:22,David Hammons,In The Midnight Hour (2010) Directed by Ulysses Jenkins,6′,Hammons-David_InTheMidnightHour_2010_Ulysses-Jenkins.mp4,https://player.vimeo.com/video/160046325,http://ubuvideo.memoryoftheworld.org/Hammons-David_InTheMidnightHour_2010_Ulysses-Jenkins.mp4
06:28,Giselle Beiguelman,Whitescapes (2009),1′,beiguelman_giselle_whitescapes_2009.m4v,https://player.vimeo.com/video/133731121,http://ubuvideo.memoryoftheworld.org/beiguelman_giselle_whitescapes_2009.m4v
06:30,Tehching Hsieh,,6′,Hsieh-Tehching_One-Year-80-81_Punch-Clock.avi,https://player.vimeo.com/video/159730366,http://ubuvideo.memoryoftheworld.org/Hsieh-Tehching_One-Year-80-81_Punch-Clock.avi
06:37,Kenneth Anger,Eaux d&#8217;Artifice (1953),12′,Anger-Kenneth-Eaux-DArtifice_1953.mp4,https://player.vimeo.com/video/122667876,http://ubuvideo.memoryoftheworld.org/Anger-Kenneth-Eaux-DArtifice_1953.mp4
06:50,Stan Douglas,Suspiria,13′,Douglas_Stan_Suspiria_2003.mp4,https://player.vimeo.com/video/124833367,http://ubuvideo.memoryoftheworld.org/Douglas_Stan_Suspiria_2003.mp4
07:03,Antoni Padrós,,8′,Padros-Antoni_Ice-Cream_1970.mp4,https://player.vimeo.com/video/129098847,http://ubuvideo.memoryoftheworld.org/Padros-Antoni_Ice-Cream_1970.mp4
07:12,Zoe Beloff,The Dream Films: The Society Documents Itself (2009),5′,Beloff-Zoe_Dream-FIlm_document.mp4,https://player.vimeo.com/video/123526930,http://ubuvideo.memoryoftheworld.org/Beloff-Zoe_Dream-FIlm_document.mp4
07:17,Theaster Gates,Sun Salutations (undated),6′,Gates-Theaster_Breathing.m4v,https://player.vimeo.com/video/233054615,http://ubuvideo.memoryoftheworld.org/Gates-Theaster_Breathing.m4v
07:24,Johannes Maier,Sirene Sang Sie (Siren She Sang) (1998),1′,Maier-Johannes_Sirene_Sang_Sie_1998.iphone.m4v,,http://ubuvideo.memoryoftheworld.org/Maier-Johannes_Sirene_Sang_Sie_1998.iphone.m4v
07:26,Lenny Bruce,Thank You Mask Man (1971),7′,Bruce-Lenny_Thank-You-Mask-Man.mp4,https://player.vimeo.com/video/123577062,http://ubuvideo.memoryoftheworld.org/Bruce-Lenny_Thank-You-Mask-Man.mp4
07:33,Jean Tinguely,Sculpture Mouvante - Jean Tinguely (1981),14′,Tinguely-Jean_Sculpture-Mouvante_1981.mp4,https://player.vimeo.com/video/132247406,http://ubuvideo.memoryoftheworld.org/Tinguely-Jean_Sculpture-Mouvante_1981.mp4
07:48,Ernie Gehr,Serene Velocity (1970),14′,Gehr-Ernie_Serene-Velocity_1970.mp4,https://player.vimeo.com/video/125824477,http://ubuvideo.memoryoftheworld.org/Gehr-Ernie_Serene-Velocity_1970.mp4
08:02,Irene Moon,,2′,Moon-Irene_Perfectly-Pleasant-Decomposistion_1998.mp4,https://player.vimeo.com/video/128596441,http://ubuvideo.memoryoftheworld.org/Moon-Irene_Perfectly-Pleasant-Decomposistion_1998.mp4
08:05,People Like Us (Vicki Bennett),Variations on Jem Finer&#8217;s Slowplayer (2012),43″,Vicki-Bennett_Variations-On-Jem-Finers-Slowplayer_2012.mp4,https://player.vimeo.com/video/135114735,http://ubuvideo.memoryoftheworld.org/Vicki-Bennett_Variations-On-Jem-Finers-Slowplayer_2012.mp4
08:06,Dominic Angerame,Battle Stations&#8212;A Navel Adventure (2002),5′,Angerame-Dominic_Battle-Stations-Best.mov,https://player.vimeo.com/video/242869844,http://ubuvideo.memoryoftheworld.org/Angerame-Dominic_Battle-Stations-Best.mov
08:11,Keith Sanborn,Сила Красоты: Ктрасота силы: The Force of Beauty: The Beauty of Force (2008),3′,Sanborn_Keith_EquivalencesForceofBeauty_2008.mp4,https://player.vimeo.com/video/129722321,http://ubuvideo.memoryoftheworld.org/Sanborn_Keith_EquivalencesForceofBeauty_2008.mp4
08:15,Jack Goldstein,A White Dove,50″,Goldstein-Jack_White-Dove_1975.mp4,https://player.vimeo.com/video/125837436,http://ubuvideo.memoryoftheworld.org/Goldstein-Jack_White-Dove_1975.mp4
08:16,Toshio Matsumoto,For The Damaged Right Eye (1968),12′,Toshio.Matsumoto.-.Experimental.film.works.-.2.1.-.For.the.damaged.right.eye.1968.mp4,https://player.vimeo.com/video/132250211,http://ubuvideo.memoryoftheworld.org/Toshio.Matsumoto.-.Experimental.film.works.-.2.1.-.For.the.damaged.right.eye.1968.mp4
08:28,Rirkrit Tiravanija,Family in Venice (2003),2′,Tiravanija-Rirkrit_2003_Family-in-Venice.mp4,https://player.vimeo.com/video/236642708,http://ubuvideo.memoryoftheworld.org/Tiravanija-Rirkrit_2003_Family-in-Venice.mp4
08:31,Dominic Angerame,Deconstuction Sight (1990),11′,Angerame-Dominic_Deconstuction-Sight_1990.m4v,https://player.vimeo.com/video/176269796,http://ubuvideo.memoryoftheworld.org/Angerame-Dominic_Deconstuction-Sight_1990.m4v
08:42,Alex Hubbard,Cineapolis (2007),1′,Hubbard-Alex-Web_Cinepolis.mov,https://player.vimeo.com/video/126874843,http://ubuvideo.memoryoftheworld.org/Hubbard-Alex-Web_Cinepolis.mov
08:44,Terry Adkins,Roost (from Deeper Still) (2001),9′,Adkins-Terry_Apis-Mellifera.mp4,https://player.vimeo.com/video/233053879,http://ubuvideo.memoryoftheworld.org/Adkins-Terry_Apis-Mellifera.mp4
08:54,Nathalie Djurberg,Denn es ist Schön zu Leben [Because It Is Wonderful To Live] (2006),9′,Djurberg-Nathalie_Denn-es-ist-schon-zu-leben_2006.mp4,https://player.vimeo.com/video/134065423,http://ubuvideo.memoryoftheworld.org/Djurberg-Nathalie_Denn-es-ist-schon-zu-leben_2006.mp4
09:04,Sue de Beer,Untitled (2012),3′,De-Beer_Untitled_2012.mp4,https://player.vimeo.com/video/124227452,http://ubuvideo.memoryoftheworld.org/De-Beer_Untitled_2012.mp4
09:07,Joyce Wieland and Michael Snow,,10′,Wieland-Joyce_Dripping Water_1969.mp4,https://player.vimeo.com/video/135115162,http://ubuvideo.memoryoftheworld.org/Wieland-Joyce_Dripping Water_1969.mp4
09:18,Sam Taylor-Wood,A Little Death (2002),4′,Taylor-Wood-Sam_ALittleDeath_2002.mp4,https://player.vimeo.com/video/131792467,http://ubuvideo.memoryoftheworld.org/Taylor-Wood-Sam_ALittleDeath_2002.mp4
09:23,Pat McElnea,The Centrist (2010),13′,mcelnea_pat_thecentrist_2010.m4v,https://player.vimeo.com/video/134117842,http://ubuvideo.memoryoftheworld.org/mcelnea_pat_thecentrist_2010.m4v
09:36,Bruce Conner,Permian Strata (1969),3′,Conner-Bruce_Permian-Strata_1969.mp4,https://player.vimeo.com/video/124113432,http://ubuvideo.memoryoftheworld.org/Conner-Bruce_Permian-Strata_1969.mp4
09:40,Elke Groen,Nightstill (2007),9′,Groen_Elke_Nightstill_2007.mp4,https://player.vimeo.com/video/125843472,http://ubuvideo.memoryoftheworld.org/Groen_Elke_Nightstill_2007.mp4
09:49,Eduardo Kac,"Deus, 1986",34″,Kac.Deus.digitalpoem.1986.iphone.m4v,https://player.vimeo.com/video/126879882,http://ubuvideo.memoryoftheworld.org/Kac.Deus.digitalpoem.1986.iphone.m4v
09:50,Philip Glass,Philip Glass &#8220;Mad Rush&#8221;,3′,Glass-Philip_Mad-Rush.mp4,https://player.vimeo.com/video/135131976,http://ubuvideo.memoryoftheworld.org/Glass-Philip_Mad-Rush.mp4
09:53,MarieVic,Blowing Riccardo (Jet) (2015),2′,mv_BlowingRiccardo_747.mov,https://player.vimeo.com/video/238002296,http://ubuvideo.memoryoftheworld.org/mv_BlowingRiccardo_747.mov
09:56,James Broughton,This Is It (1971),9′,Broughton-James_This-Is-It_1971.mp4,https://player.vimeo.com/video/123576831,http://ubuvideo.memoryoftheworld.org/Broughton-James_This-Is-It_1971.mp4
10:05,Alexander Kluge,Lehrer im Wandel (Teachers in Transformation) (1963),11′,Kluge-Alexander_Lehrer-im-Wandel_1963.mp4,https://player.vimeo.com/video/126884139,http://ubuvideo.memoryoftheworld.org/Kluge-Alexander_Lehrer-im-Wandel_1963.mp4
10:16,Walerian Borowczyk,,9′,Borowczyk-Walerian_Lamour-Monstre-De-Tous-Les-Temps-.mp4,https://player.vimeo.com/video/123574741,http://ubuvideo.memoryoftheworld.org/Borowczyk-Walerian_Lamour-Monstre-De-Tous-Les-Temps-.mp4
